,players,teams,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
4964,Shawn Marion,MIA,30.0,200.66,104.32616,63.0,15.4,10.2,2.2,5.4,0.069,0.239,0.182,0.57,0.087
4965,Shawn Marion,PHX,25.5,200.66000000000003,99.73354100000002,76.625,18.1875,9.85,1.9875,4.5,0.079625,0.216625,0.21699999999999997,0.5441250000000001,0.08837500000000001
4966,Shawn Marion,TOR,31.0,200.66,103.418976,69.0,12.9,8.5,2.0,0.2,0.083,0.19699999999999998,0.17600000000000002,0.522,0.086
4967,Shawn Respert,DAL,26.0,187.96,88.45044,57.0,5.9,1.8,1.1,-11.9,0.043,0.085,0.179,0.53,0.109
4968,Shawn Respert,PHX,27.0,185.42,88.45044,12.0,3.1,1.1,0.7,-1.4,0.023,0.11599999999999999,0.218,0.45799999999999996,0.17
4969,Shawn Respert,TOR,25.0,187.96,83.91452,41.0,4.2,1.0,1.0,-4.1,0.031,0.065,0.16399999999999998,0.551,0.132
4970,Shawne Williams,DAL,23.0,205.74,102.0582,15.0,2.8,3.1,0.1,8.1,0.125,0.155,0.17600000000000002,0.345,0.017
4971,Shawne Williams,DET,29.0,208.28,104.32616,63.0,5.4,2.6,0.7,-4.8,0.04,0.14800000000000002,0.152,0.537,0.068
4972,Shawne Williams,IND,21.5,205.74,102.0582,55.5,5.3,2.25,0.7,-6.3999999999999995,0.0655,0.12400000000000001,0.1865,0.5275,0.0835
4973,Shawne Williams,LAL,28.0,205.74,104.32616,36.0,5.6,4.6,0.8,1.6,0.036000000000000004,0.196,0.132,0.503,0.057999999999999996
4974,Shawne Williams,NJN,26.0,205.74,104.32616,25.0,4.5,2.7,0.6,-10.1,0.042,0.121,0.14400000000000002,0.37200000000000005,0.053
4975,Shawne Williams,NYK,25.0,205.74,104.32616,64.0,7.1,3.7,0.7,-0.1,0.051,0.157,0.152,0.5579999999999999,0.054000000000000006
4976,Shawnelle Scott,CLE,25.5,210.82,113.398,28.5,1.2000000000000002,1.2,0.1,6.5,0.14750000000000002,0.2345,0.162,0.4905,0.0355
4977,Shawnelle Scott,DEN,30.0,208.28,113.398,21.0,3.9,4.9,0.4,-5.8,0.19399999999999998,0.22699999999999998,0.16699999999999998,0.489,0.055999999999999994
4978,Shawnelle Scott,SAS,29.0,210.82,113.398,27.0,1.6,1.9,0.1,-15.5,0.185,0.235,0.21100000000000002,0.424,0.051
4979,Shayne Whittington,IND,24.5,210.82,113.398,13.5,2.25,1.6,0.35,-2.75,0.1095,0.196,0.2145,0.505,0.107
4980,Shea Seals,LAL,22.0,195.58,95.25431999999999,4.0,1.0,1.0,0.0,-13.1,0.158,0.1,0.355,0.205,0.0
4981,Shelden Williams,ATL,23.0,205.74,113.398,81.0,5.5,5.4,0.5,-8.0,0.102,0.24100000000000002,0.159,0.518,0.051
4982,Shelden Williams,BOS,26.0,205.74,113.398,54.0,3.7,2.7,0.4,5.8,0.094,0.193,0.154,0.612,0.057999999999999996
4983,Shelden Williams,MIN,25.0,205.74,113.398,45.0,4.1,3.4,0.3,-6.1,0.113,0.237,0.18600000000000003,0.503,0.036000000000000004
4984,Shelden Williams,NJN,28.0,205.74,113.398,58.0,4.6,6.0,0.6,-9.5,0.127,0.195,0.114,0.5429999999999999,0.044000000000000004
4985,Shelden Williams,NYK,27.0,205.74,113.398,59.0,4.5,4.6,0.5,-1.8,0.115,0.226,0.142,0.522,0.053
4986,Shelden Williams,SAC,24.0,205.74,113.398,64.0,4.0,3.2,0.3,-2.3,0.102,0.204,0.168,0.494,0.040999999999999995
4987,Sheldon Mac,WAS,24.0,198.12,90.7184,30.0,3.0,1.1,0.5,-8.7,0.015,0.115,0.14300000000000002,0.518,0.078
4988,Shelvin Mack,ATL,24.0,190.5,93.89354399999998,53.0,5.833333333333333,1.6333333333333335,2.9,-1.3666666666666665,0.012000000000000002,0.10066666666666668,0.19233333333333333,0.512,0.2836666666666667
4989,Shelvin Mack,CHA,29.0,190.5,92.079176,57.0,7.5,1.8,3.2,-9.1,0.013999999999999999,0.069,0.179,0.489,0.24100000000000002
4990,Shelvin Mack,ORL,28.0,190.5,92.079176,69.0,6.9,2.4,3.9,-2.7,0.016,0.102,0.175,0.518,0.308
4991,Shelvin Mack,UTA,26.5,190.5,92.079176,53.5,8.2,2.4,3.2,1.95,0.017,0.112,0.2145,0.5125,0.251
4992,Shelvin Mack,WAS,22.0,190.5,93.89354399999999,64.0,3.6,1.4,2.0,-2.2,0.018000000000000002,0.11900000000000001,0.17600000000000002,0.46799999999999997,0.271
4993,Sherman Douglas,LAC,32.0,185.42,88.45044,30.0,8.2,1.9,4.1,-10.4,0.021,0.064,0.171,0.48,0.248
4994,Sherman Douglas,MIL,30.0,185.42,88.45044,79.0,9.7,2.4,5.4,-3.0,0.03,0.069,0.168,0.557,0.289
4995,Sherman Douglas,NJN,32.666666666666664,184.57333333333335,86.18248,53.0,6.566666666666666,1.5,2.6999999999999997,-5.366666666666667,0.03266666666666667,0.06133333333333333,0.18333333333333335,0.535,0.26166666666666666
4996,Sherron Collins,CHA,24.0,180.34,92.98635999999999,20.0,0.9,0.3,0.4,-14.0,0.0,0.09300000000000001,0.217,0.33399999999999996,0.19
4997,Sim Bhullar,SAC,22.0,226.06,163.29312,3.0,0.7,0.3,0.3,34.7,0.0,0.33299999999999996,0.45,0.5,0.5
4998,Sindarius Thornwell,LAC,23.5,195.58,97.52228000000001,68.5,2.45,1.2999999999999998,0.6,-1.6,0.0215,0.097,0.1115,0.502,0.08
4999,Skal Labissiere,ATL,23.0,208.28,106.59411999999999,33.0,5.8,5.1,1.3,1.3,0.105,0.155,0.139,0.588,0.106
5000,Skal Labissiere,POR,23.0,210.82,106.59411999999999,22.0,3.0,2.0,0.5,-8.3,0.051,0.185,0.154,0.593,0.078
5001,Skal Labissiere,SAC,21.5,210.82,102.0582,46.5,8.75,4.85,1.0,-3.5999999999999996,0.0865,0.1755,0.208,0.545,0.0795
5002,Slava Medvedenko,ATL,28.0,208.28,114.758776,14.0,3.0,1.0,0.1,-12.0,0.063,0.172,0.25,0.556,0.048
5003,Slava Medvedenko,LAL,24.5,208.28,113.77599333333335,41.333333333333336,4.466666666666667,2.1333333333333333,0.4666666666666666,14.483333333333334,0.0765,0.115,0.21683333333333335,0.49300000000000005,0.08016666666666666
5004,Slavko Vranes,POR,21.0,226.06,124.7378,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.145,0.0,0.0
5005,Smush Parker,CLE,22.0,193.04,81.64656,66.0,6.2,1.8,2.5,-9.6,0.028999999999999998,0.095,0.20199999999999999,0.523,0.239
5006,Smush Parker,LAC,27.0,193.04,86.18248,28.0,5.9,1.8,3.0,-8.7,0.008,0.08800000000000001,0.187,0.42,0.249
5007,Smush Parker,LAL,25.5,193.04,81.64656,82.0,11.3,2.9,3.25,0.25,0.019000000000000003,0.087,0.173,0.5369999999999999,0.153
5008,Smush Parker,PHX,24.0,193.04,81.64656,16.0,3.0,0.8,0.9,-25.2,0.033,0.066,0.23199999999999998,0.493,0.254
5009,Solomon Alabi,TOR,23.5,215.9,114.078388,13.0,1.45,2.3,0.2,-8.15,0.129,0.1925,0.1535,0.3035,0.046
5010,Solomon Hill,IND,24.0,200.66,102.0582,56.333333333333336,4.933333333333334,2.6999999999999997,1.2,0.9,0.042333333333333334,0.14133333333333334,0.13533333333333333,0.5316666666666666,0.09733333333333334
5011,Solomon Hill,MIA,28.0,198.12,102.511792,52.0,5.5,2.8,1.8,-2.1,0.027000000000000003,0.12300000000000001,0.134,0.547,0.128
5012,Solomon Hill,NOP,27.0,200.66,102.0582,45.333333333333336,4.566666666666666,3.266666666666667,1.6333333333333335,-3.6,0.035,0.11299999999999999,0.11066666666666668,0.452,0.10000000000000002
5013,Solomon Jones,ATL,23.0,208.28,106.59411999999999,52.0,2.433333333333333,1.9333333333333333,0.13333333333333333,-11.766666666666666,0.10266666666666667,0.168,0.12766666666666668,0.5643333333333334,0.021666666666666667
5014,Solomon Jones,IND,25.5,208.28,111.13004,45.5,3.8,2.8499999999999996,0.7,-8.75,0.088,0.153,0.158,0.484,0.08549999999999999
5015,Solomon Jones,NOH,27.0,208.28,111.13004,21.0,3.2,2.8,0.4,-22.4,0.122,0.11199999999999999,0.138,0.47100000000000003,0.055999999999999994
5016,Solomon Jones,NYK,28.0,208.28,111.13004,2.0,0.0,1.5,0.0,2.7,0.038,0.091,0.073,0.0,0.0
5017,Solomon Jones,ORL,29.0,208.28,106.59411999999999,11.0,1.3,1.5,0.2,-11.4,0.107,0.11800000000000001,0.11199999999999999,0.373,0.039
5018,Sonny Weems,DEN,22.0,198.12,92.079176,12.0,1.6,0.3,0.3,-34.0,0.0,0.073,0.272,0.33299999999999996,0.12
5019,Sonny Weems,PHX,29.0,198.12,92.98635999999999,43.0,2.5,1.2,1.1,-10.7,0.013999999999999999,0.109,0.132,0.45899999999999996,0.14800000000000002
5020,Sonny Weems,TOR,23.5,198.12,92.079176,64.0,8.35,2.7,1.65,-4.85,0.035,0.1125,0.194,0.5125,0.11499999999999999
5021,Soumaila Samake,LAL,25.0,208.28,108.86208,13.0,1.7,1.8,0.3,-10.0,0.14300000000000002,0.203,0.15,0.442,0.087
5022,Soumaila Samake,NJN,23.0,213.36,101.604608,34.0,1.4,1.6,0.0,-9.0,0.10400000000000001,0.161,0.12300000000000001,0.39299999999999996,0.008
5023,Speedy Claxton,ATL,30.0,180.34,77.11064,22.0,3.9,0.95,2.95,-9.95,0.006500000000000001,0.0405,0.21650000000000003,0.33999999999999997,0.333
5024,Speedy Claxton,GSW,26.0,180.34,77.11064,60.0,10.6,2.6,4.5,3.0,0.027000000000000003,0.086,0.209,0.509,0.28
5025,Speedy Claxton,NOH,27.0,180.34,77.11064,62.0,11.5,3.0,6.0,-5.4,0.021,0.095,0.2,0.493,0.33
5026,Speedy Claxton,NOK,28.0,180.34,77.11064,71.0,12.3,2.7,4.8,0.1,0.023,0.091,0.23800000000000002,0.49700000000000005,0.306
5027,Speedy Claxton,PHI,24.0,180.34,75.296272,67.0,7.2,2.4,3.0,-1.5,0.034,0.086,0.18100000000000002,0.469,0.22699999999999998
5028,Speedy Claxton,SAS,25.0,180.34,75.296272,30.0,5.8,1.9,2.5,1.7,0.055,0.086,0.203,0.509,0.292
5029,Spencer Dinwiddie,BKN,25.25,197.485,93.55335000000001,67.25,14.3,2.975,5.2749999999999995,-2.0,0.0165,0.08925000000000001,0.21849999999999997,0.5565,0.294
5030,Spencer Dinwiddie,CHI,23.0,198.12,90.7184,12.0,4.8,1.4,1.8,-17.0,0.025,0.094,0.213,0.423,0.297
5031,Spencer Dinwiddie,DET,22.0,198.12,90.7184,34.0,4.3,1.4,3.1,-8.7,0.009000000000000001,0.11199999999999999,0.215,0.39399999999999996,0.39399999999999996
5032,Spencer Hawes,CHA,28.0,215.9,111.13004,57.0,6.0,4.3,1.9,2.1,0.053,0.201,0.171,0.508,0.171
5033,Spencer Hawes,CLE,26.0,215.9,111.13004,80.0,13.2,8.3,3.0,-9.2,0.057,0.228,0.196,0.5539999999999999,0.152
5034,Spencer Hawes,LAC,27.0,215.9,111.13004,73.0,5.8,3.5,1.2,-2.8,0.027000000000000003,0.195,0.185,0.478,0.11
5035,Spencer Hawes,MIL,29.0,215.9,111.13004,54.0,6.2,3.5,1.5,-10.2,0.052000000000000005,0.215,0.19699999999999998,0.562,0.174
5036,Spencer Hawes,PHI,24.0,215.9,111.13004,66.66666666666667,9.266666666666667,6.733333333333333,2.1,-0.4666666666666666,0.08766666666666667,0.22366666666666665,0.19866666666666666,0.504,0.13833333333333334
5037,Spencer Hawes,SAC,21.0,214.20666666666668,111.13004,73.33333333333333,8.700000000000001,5.466666666666666,1.5666666666666667,-7.400000000000001,0.08266666666666667,0.19666666666666668,0.19733333333333333,0.5006666666666667,0.10633333333333334
5038,Spud Webb,ORL,34.0,167.64,60.327736,4.0,3.0,0.8,1.3,-24.6,0.067,0.038,0.252,0.466,0.294
5039,Stacey Augmon,CHH,33.0,203.2,96.615096,77.0,4.7,2.9,1.3,5.3,0.053,0.139,0.149,0.48100000000000004,0.128
5040,Stacey Augmon,NOH,34.5,203.2,96.615096,69.5,4.4,2.1,1.1,2.25,0.039,0.113,0.14900000000000002,0.48,0.11549999999999999
5041,Stacey Augmon,ORL,36.5,203.2,94.347136,45.5,2.75,1.65,0.6499999999999999,1.5,0.065,0.10250000000000001,0.1365,0.446,0.088
5042,Stacey Augmon,POR,30.0,203.2,92.98635999999999,60.8,4.56,2.52,1.1400000000000001,2.8,0.06920000000000001,0.10540000000000001,0.1494,0.502,0.11259999999999999
5043,Stacey King,DAL,30.0,210.82,113.398,11.0,2.2,2.5,0.1,-18.7,0.11199999999999999,0.23199999999999998,0.135,0.478,0.018000000000000002
5044,Stanley Johnson,DET,21.0,200.66,111.13004,73.0,7.066666666666666,3.466666666666667,1.5333333333333332,-1.3999999999999997,0.027333333333333334,0.13599999999999998,0.16833333333333333,0.4586666666666666,0.10166666666666667
5045,Stanley Johnson,NOP,23.0,200.66,111.13004,66.0,6.9,3.3,1.3,-7.9,0.025,0.142,0.18600000000000003,0.485,0.11800000000000001
5046,Stanley Johnson,TOR,23.0,198.12,109.76926399999999,20.0,1.2,1.1,0.4,-4.9,0.027999999999999997,0.162,0.177,0.342,0.129
5047,Stanley Roberts,HOU,29.0,213.36,131.54168,6.0,2.3,1.8,0.0,26.5,0.16699999999999998,0.212,0.304,0.424,0.0
5048,Stanley Roberts,LAC,27.0,213.36,131.54168,18.0,9.5,5.1,0.5,2.6,0.071,0.218,0.23800000000000002,0.485,0.049
5049,Stanley Roberts,MIN,28.0,213.36,131.54168,74.0,6.2,4.9,0.4,-0.3,0.092,0.212,0.177,0.503,0.032
5050,Stanley Roberts,PHI,30.0,213.36,131.54168,5.0,2.0,3.0,0.6,-16.3,0.115,0.2,0.16399999999999998,0.289,0.107
5051,Stanton Kidd,UTA,27.0,198.12,97.975872,4.0,0.0,0.8,0.3,2.3,0.0,0.158,0.139,0.0,0.1
5052,Stephane Lasme,MIA,25.0,203.2,97.52228000000001,16.0,5.2,3.3,0.2,-6.4,0.1,0.099,0.166,0.488,0.02
5053,Stephen Curry,GSW,26.90909090909091,190.5,84.94541090909091,63.54545454545455,22.85454545454546,4.536363636363637,6.4818181818181815,7.036363636363637,0.022818181818181817,0.11845454545454545,0.2727272727272727,0.6155454545454545,0.2987272727272728
5054,Stephen Graham,CHA,28.0,198.12,97.52228000000001,70.0,4.2,1.9,0.3,-1.1,0.037000000000000005,0.163,0.174,0.551,0.054000000000000006
5055,Stephen Graham,CLE,24.0,198.12,97.52228000000001,22.0,2.6,1.2,0.3,5.6,0.03,0.161,0.19,0.479,0.063
5056,Stephen Graham,IND,26.5,198.12,97.52228000000001,37.0,4.7,1.4,0.5,0.7,0.0315,0.1375,0.225,0.5835,0.1005
5057,Stephen Graham,NJN,29.0,198.12,97.52228000000001,59.0,3.4,2.1,0.7,-13.0,0.021,0.134,0.126,0.457,0.066
5058,Stephen Graham,POR,25.0,198.12,97.52228000000001,14.0,3.2,1.5,0.4,-15.9,0.053,0.121,0.16899999999999998,0.512,0.055
5059,Stephen Howard,SEA,27.0,205.74,102.0582,13.0,1.9,0.9,0.2,-16.2,0.115,0.113,0.248,0.43200000000000005,0.094
5060,Stephen Howard,UTA,26.0,205.74,111.13004,49.0,3.6,1.7,0.2,0.1,0.094,0.16399999999999998,0.187,0.613,0.046
5061,Stephen Jackson,ATL,26.0,203.2,98.88305600000001,80.0,18.1,4.6,3.1,-3.8,0.038,0.102,0.249,0.521,0.155
5062,Stephen Jackson,CHA,32.5,203.2,97.52228000000001,74.0,19.55,4.75,3.6500000000000004,-1.7500000000000002,0.029,0.1225,0.274,0.519,0.177
5063,Stephen Jackson,GSW,30.0,203.19999999999996,98.42946400000001,69.0,18.766666666666666,4.166666666666667,4.8,1.2666666666666666,0.028,0.09433333333333332,0.235,0.5353333333333333,0.19599999999999998
5064,Stephen Jackson,IND,27.5,203.2,98.88305600000001,66.0,17.549999999999997,4.4,2.55,1.5,0.0245,0.11800000000000001,0.257,0.515,0.137
5065,Stephen Jackson,LAC,36.0,203.2,99.79024,9.0,1.7,1.1,0.6,11.3,0.023,0.099,0.142,0.27,0.071
5066,Stephen Jackson,NJN,23.0,203.2,98.88305600000001,77.0,8.2,2.7,1.8,-5.1,0.027000000000000003,0.11699999999999999,0.20600000000000002,0.503,0.15
5067,Stephen Jackson,SAS,29.5,203.2,99.56344399999999,51.25,7.925,2.75,1.7,2.1500000000000004,0.02425,0.12375,0.21699999999999997,0.484,0.12375
5068,Stephen Zimmerman,ORL,20.0,213.36,108.86208,19.0,1.2,1.8,0.2,-18.1,0.09300000000000001,0.273,0.149,0.34600000000000003,0.055999999999999994
5069,Stephon Marbury,BOS,32.0,187.96,92.98635999999999,23.0,3.8,1.2,3.3,-3.2,0.006,0.07,0.17600000000000002,0.377,0.27399999999999997
5070,Stephon Marbury,MIN,20.5,187.96,81.64656,74.5,16.75,2.75,8.2,-1.1,0.0245,0.064,0.2425,0.512,0.366
5071,Stephon Marbury,NJN,23.0,187.96,81.64656,63.333333333333336,22.46666666666667,3.0666666666666664,8.299999999999999,-1.1,0.021666666666666667,0.069,0.2803333333333333,0.529,0.39333333333333337
5072,Stephon Marbury,NYK,29.0,187.96,92.53276799999999,64.2,17.7,2.9,6.7,-5.1,0.0178,0.072,0.22679999999999997,0.5384,0.3054
5073,Stephon Marbury,PHX,25.5,187.96,87.31645999999999,81.5,21.35,3.2,8.1,-0.09999999999999998,0.022000000000000002,0.07150000000000001,0.26949999999999996,0.5195000000000001,0.356
5074,Sterling Brown,MIL,24.0,197.27333333333334,102.96538400000001,52.0,5.033333333333334,3.1333333333333333,0.9666666666666667,1.4000000000000001,0.033,0.15133333333333335,0.14733333333333334,0.5146666666666666,0.08566666666666667
5075,Steve Blake,DEN,27.0,190.5,78.017824,82.0,6.4,2.1,5.0,-1.0,0.011000000000000001,0.077,0.133,0.491,0.26
5076,Steve Blake,DET,36.0,190.5,78.017824,58.0,4.4,1.5,3.4,-3.7,0.01,0.092,0.14800000000000002,0.51,0.311
5077,Steve Blake,GSW,34.0,190.5,78.017824,55.0,6.9,2.9,5.6,-4.9,0.009000000000000001,0.105,0.14,0.508,0.303
5078,Steve Blake,LAC,30.0,190.5,78.017824,80.0,7.3,2.3,4.8,-2.7,0.012,0.09300000000000001,0.146,0.539,0.272
5079,Steve Blake,LAL,32.0,190.5,78.017824,59.0,5.5,2.1666666666666665,3.1,1.9666666666666668,0.014333333333333332,0.08733333333333333,0.12633333333333333,0.5219999999999999,0.19999999999999998
5080,Steve Blake,POR,29.5,190.5,78.017824,74.75,8.0,2.175,4.55,0.7500000000000001,0.01475,0.08275,0.153,0.5327500000000001,0.26125
5081,Steve Blake,WAS,24.5,190.5,78.017824,59.5,5.1,1.6,2.2,-5.300000000000001,0.022,0.0895,0.176,0.4885,0.22
5082,Steve Francis,HOU,26.0,190.5,89.66001866666666,64.0,17.099999999999998,5.533333333333332,5.816666666666666,0.19999999999999996,0.05499999999999999,0.11416666666666665,0.24166666666666667,0.5125,0.2768333333333334
5083,Steve Francis,NYK,29.5,190.5,92.98635999999999,57.0,12.850000000000001,3.8499999999999996,4.4,-3.0500000000000003,0.035500000000000004,0.11499999999999999,0.211,0.552,0.24
5084,Steve Francis,ORL,28.0,190.5,90.7184,78.0,21.3,5.8,7.0,-0.3,0.049,0.12,0.284,0.521,0.315
5085,Steve Goodrich,CHI,25.0,208.28,99.79024,12.0,1.6,1.8,0.5,-8.2,0.068,0.128,0.10400000000000001,0.451,0.075
5086,Steve Goodrich,NJN,26.0,208.28,99.79024,9.0,0.6,0.6,0.6,-5.8,0.019,0.091,0.134,0.23,0.16699999999999998
5087,Steve Hamer,BOS,23.0,213.36,111.13004,35.0,2.2,1.7,0.2,-3.1,0.065,0.18100000000000002,0.126,0.545,0.037000000000000005
5088,Steve Henson,DET,30.5,182.88,80.966172,13.5,1.3,0.05,0.5,5.6,0.0,0.020499999999999997,0.18,0.6565000000000001,0.20249999999999999
5089,Steve Kerr,CHI,31.5,190.5,81.873356,66.0,7.8,1.55,2.0,7.8,0.016,0.0635,0.1355,0.624,0.14400000000000002
5090,Steve Kerr,POR,36.0,190.5,81.64656,65.0,4.1,0.9,1.0,3.3,0.009000000000000001,0.081,0.154,0.573,0.134
5091,Steve Kerr,SAS,34.75,189.23,81.759958,51.5,3.625,0.75,0.85,2.8,0.012,0.055999999999999994,0.14025,0.54225,0.115
5092,Steve Nash,DAL,27.5,190.5,88.45044,68.0,13.716666666666667,2.8833333333333333,6.916666666666667,4.933333333333334,0.024333333333333332,0.07216666666666667,0.19583333333333333,0.5738333333333333,0.322
5093,Steve Nash,LAL,39.5,190.5,80.73937600000001,32.5,9.75,2.3499999999999996,6.2,-3.95,0.015000000000000001,0.08149999999999999,0.1815,0.5465,0.369
5094,Steve Nash,PHX,32.3,190.5,84.594908,74.4,14.160000000000002,3.04,9.3,6.410000000000001,0.0182,0.09209999999999999,0.20939999999999998,0.6084,0.42349999999999993
5095,Steve Novak,HOU,24.5,208.28,99.79024,35.0,2.7,0.85,0.2,-6.85,0.019500000000000003,0.1355,0.1635,0.576,0.049
5096,Steve Novak,LAC,26.5,208.28,104.32616,62.5,4.5,1.2,0.35,-13.35,0.0105,0.10400000000000001,0.155,0.5555,0.043
5097,Steve Novak,MIL,33.5,208.28,102.0582,9.0,1.5,0.45,0.0,1.7499999999999998,0.0,0.1225,0.1745,0.504,0.0
5098,Steve Novak,NYK,29.5,208.28,107.7281,67.5,7.7,1.9,0.30000000000000004,6.5,0.011,0.10699999999999998,0.14650000000000002,0.643,0.026000000000000002
5099,Steve Novak,OKC,32.0,208.28,102.0582,35.0,1.8,0.6,0.3,-19.6,0.01,0.11,0.133,0.5539999999999999,0.08800000000000001
5100,Steve Novak,SAS,28.0,208.28,108.86208,30.0,3.5,0.9,0.1,-10.3,0.022000000000000002,0.135,0.159,0.737,0.025
5101,Steve Novak,TOR,31.0,208.28,106.59411999999999,54.0,3.3,1.1,0.2,0.6,0.016,0.111,0.125,0.599,0.038
5102,Steve Scheffler,SEA,29.0,205.74,113.398,7.0,1.6,0.4,0.0,-19.9,0.043,0.077,0.18600000000000003,0.799,0.0
5103,Steven Adams,OKC,23.0,212.9971428571429,116.96193714285714,74.85714285714286,9.87142857142857,7.7,1.2285714285714284,5.042857142857143,0.1315714285714286,0.16471428571428573,0.14771428571428571,0.5894285714285713,0.06414285714285714
5104,Steven Hill,OKC,23.0,213.36,111.13004,1.0,2.0,3.0,0.0,79.0,0.4,0.5,0.10099999999999999,1.0,0.0
5105,Steven Hunter,DEN,26.0,213.36,108.86208,19.0,2.1,1.5,0.0,-7.6,0.086,0.12300000000000001,0.155,0.53,0.0
5106,Steven Hunter,MEM,28.0,213.36,108.86208,21.0,2.5,2.0,0.0,-11.7,0.128,0.16,0.18,0.45,0.0
5107,Steven Hunter,ORL,21.0,211.66666666666666,103.418976,48.333333333333336,3.5666666666666664,2.5,0.16666666666666666,-5.533333333333332,0.08466666666666667,0.13266666666666668,0.1466666666666667,0.5123333333333333,0.021
5108,Steven Hunter,PHI,24.5,213.36,108.86208,69.5,6.25,4.35,0.30000000000000004,-4.55,0.0925,0.14950000000000002,0.14,0.5854999999999999,0.0245
5109,Steven Hunter,PHX,23.0,213.36,108.86208,76.0,4.6,3.0,0.2,2.9,0.10099999999999999,0.12300000000000001,0.139,0.596,0.018000000000000002
5110,Steven Smith,ATL,29.0,203.19999999999996,98.42946400000001,60.333333333333336,19.633333333333336,3.9,3.8333333333333335,7.2,0.04800000000000001,0.07233333333333333,0.25333333333333335,0.5456666666666666,0.18933333333333335
5111,Steven Smith,MIA,36.0,203.2,100.243832,50.0,6.3,1.3,1.4,-6.0,0.022000000000000002,0.087,0.185,0.5539999999999999,0.161
5112,Steven Smith,NOH,35.0,203.2,100.243832,71.0,5.0,1.1,0.8,-3.7,0.033,0.076,0.183,0.5429999999999999,0.109
5113,Steven Smith,PHI,24.0,205.74,113.398,8.0,0.6,0.8,0.0,-23.7,0.036000000000000004,0.263,0.185,0.282,0.0
5114,Steven Smith,POR,31.5,203.2,98.88305600000001,81.5,14.25,3.5999999999999996,2.55,7.35,0.049,0.08199999999999999,0.1985,0.5855,0.1315
5115,Steven Smith,SAS,33.5,203.2,100.243832,65.0,9.2,2.2,1.65,4.25,0.024,0.078,0.178,0.558,0.1135
5116,Stevin Smith,DAL,25.0,187.96,94.34713599999999,8.0,1.8,1.3,0.5,-6.8,0.028999999999999998,0.157,0.163,0.38,0.11800000000000001
5117,Stojko Vrankovic,LAC,34.5,218.44,117.93392,33.5,2.0,3.5,0.3,-31.55,0.17400000000000002,0.216,0.1285,0.352,0.0265
5118,Stojko Vrankovic,MIN,33.0,218.44,117.93392,53.0,3.4,3.2,0.3,-7.1,0.08900000000000001,0.16899999999999998,0.125,0.583,0.027999999999999997
5119,Stromile Swift,HOU,26.0,205.74,104.32616,66.0,8.9,4.4,0.4,-3.9,0.094,0.157,0.231,0.5329999999999999,0.04
5120,Stromile Swift,MEM,24.2,205.74,103.418976,65.2,9.76,5.220000000000001,0.5799999999999998,-3.6199999999999997,0.0964,0.17640000000000003,0.2222,0.529,0.0476
5121,Stromile Swift,NJN,28.0,208.28,99.79024,56.0,6.1,3.6,0.5,-4.8,0.086,0.179,0.19699999999999998,0.5479999999999999,0.053
5122,Stromile Swift,PHX,29.0,208.28,99.79024,19.0,3.3,2.4,0.2,-1.8,0.09300000000000001,0.175,0.19399999999999998,0.46,0.025
5123,Stromile Swift,VAN,21.0,205.74,102.0582,80.0,4.9,3.6,0.4,-5.1,0.099,0.154,0.165,0.48700000000000004,0.035
5124,Sun Sun,LAL,23.0,205.74,92.98635999999999,10.0,0.6,0.0,0.2,-82.9,0.0,0.0,0.187,0.273,0.11800000000000001
5125,Sundiata Gaines,NJN,25.5,185.42,90.7184,40.5,4.85,1.75,2.0,-6.4,0.043,0.1075,0.217,0.46199999999999997,0.255
5126,Sundiata Gaines,UTA,24.0,185.42,88.45044,32.0,3.3,0.9,1.2,0.1,0.032,0.11900000000000001,0.23199999999999998,0.518,0.289
5127,Svi Mykhailiuk,DET,22.0,201.93,92.98635999999999,48.0,6.050000000000001,1.35,1.35,-0.55,0.0165,0.0615,0.16,0.5135,0.1115
5128,T.J. Ford,IND,27.0,182.88,74.84268,54.0,10.200000000000001,2.9,4.166666666666667,-3.266666666666667,0.029666666666666664,0.09766666666666668,0.21066666666666667,0.49133333333333334,0.28
5129,T.J. Ford,MIL,22.0,182.88,74.84268,63.5,9.649999999999999,3.75,6.55,-0.30000000000000004,0.028,0.1115,0.1875,0.46599999999999997,0.3365
5130,T.J. Ford,SAS,29.0,182.88,74.84268,14.0,3.6,1.3,3.2,7.3,0.019,0.08900000000000001,0.17300000000000001,0.519,0.349
5131,T.J. Ford,TOR,24.5,182.88,74.84268,63.0,13.05,2.55,7.0,1.1,0.0245,0.08350000000000002,0.2615,0.5205,0.44099999999999995
5132,T.J. McConnell,IND,27.0,185.42,86.18248,61.0,6.5,2.6,5.0,1.2,0.027999999999999997,0.105,0.16399999999999998,0.541,0.355
5133,T.J. McConnell,PHI,25.5,187.96,88.45044,78.5,6.425000000000001,2.875,4.625,-4.050000000000001,0.022000000000000002,0.11424999999999999,0.14925000000000002,0.52875,0.31025
